blast_file,break_type,locus_tag,subject_start,subject_end,break_position
GCA_963443145_1.blastn.txt,beg,PA2462,15897,15669,15897
GCA_003974685_1.blastn.txt,end,PA2462,16146,15897,15897
GCA_963429955_1.blastn.txt,end,PA2462,15693,15942,15942
GCA_963444105_1.blastn.txt,end,PA2462,15693,15942,15942
GCA_963450005_1.blastn.txt,end,PA2462,15693,15942,15942
GCA_013115485_1.blastn.txt,beg,PA2462,15943,16192,15943
GCA_963451295_1.blastn.txt,beg,PA2462,15944,15695,15944
GCA_023933665_1.blastn.txt,end,PA2462,16192,15945,15945
GCA_003935835_1.blastn.txt,beg,PA2462,15966,15855,15966
GCA_015736465_1.blastn.txt,beg,PA2462,16016,15847,16016
GCA_013115485_1.blastn.txt,beg,PA2462,16041,15792,16041
GCA_963454075_1.blastn.txt,end,PA2462,15847,16094,16094
GCA_963454075_1.blastn.txt,end,PA2462,15846,16095,16095
GCA_013620125_1.blastn.txt,beg,PA2462,16096,16431,16096
GCA_038594085_1.blastn.txt,end,PA2462,15887,16136,16136
GCA_039570865_1.blastn.txt,end,PA2462,16404,16154,16154
GCA_003974685_1.blastn.txt,beg,PA2462,16189,15940,16189
GCA_031824055_1.blastn.txt,end,PA2462,16484,16191,16191
GCA_013620125_1.blastn.txt,end,PA2462,15943,16193,16193
GCA_013620125_1.blastn.txt,end,PA2462,15944,16193,16193
GCA_003974685_1.blastn.txt,end,PA2462,16451,16202,16202
GCA_963451295_1.blastn.txt,beg,PA2462,16215,16283,16215
GCA_003974685_1.blastn.txt,end,PA2462,16472,16223,16223
GCA_039570865_1.blastn.txt,beg,PA2462,16237,16153,16237
GCA_003935835_1.blastn.txt,beg,PA2462,16252,16153,16252
GCA_015765385_1.blastn.txt,beg,PA2462,16256,16505,16256
GCA_963429955_1.blastn.txt,beg,PA2462,16265,16017,16265
GCA_039570865_1.blastn.txt,beg,PA2462,16294,16543,16294
GCA_013620125_1.blastn.txt,beg,PA2462,16334,16520,16334
GCA_013620125_1.blastn.txt,beg,PA2462,16334,16583,16334
GCA_963452735_1.blastn.txt,beg,PA2462,16346,16153,16346
GCA_963452735_1.blastn.txt,beg,PA2462,16347,16098,16347
GCA_003974685_1.blastn.txt,beg,PA2462,16359,16153,16359
GCA_003935835_1.blastn.txt,beg,PA2462,16365,16153,16365
GCA_003935835_1.blastn.txt,end,PA2462,16116,16365,16365
GCA_015765385_1.blastn.txt,end,PA2462,16153,16382,16382
GCA_039570865_1.blastn.txt,beg,PA2462,16404,16154,16404
GCA_039570865_1.blastn.txt,beg,PA2462,16404,16155,16404
GCA_003935835_1.blastn.txt,end,PA2462,16530,16406,16406
GCA_013115485_1.blastn.txt,beg,PA2462,16408,16520,16408
GCA_003935835_1.blastn.txt,end,PA2462,16520,16408,16408
GCA_013115485_1.blastn.txt,end,PA2462,16520,16408,16408
GCA_018423545_1.blastn.txt,beg,PA2462,16410,16530,16410
GCA_963451295_1.blastn.txt,end,PA2462,16520,16411,16411
GCA_015765385_1.blastn.txt,beg,PA2462,16415,16527,16415
GCA_018423545_1.blastn.txt,end,PA2462,16169,16418,16418
GCA_015765385_1.blastn.txt,end,PA2462,16171,16420,16420
GCA_003935835_1.blastn.txt,beg,PA2462,16423,16520,16423
GCA_003935835_1.blastn.txt,beg,PA2462,16423,16520,16423
GCA_003935835_1.blastn.txt,end,PA2462,16519,16423,16423
GCA_003935835_1.blastn.txt,end,PA2462,16520,16423,16423
GCA_037001005_1.blastn.txt,end,PA2462,16527,16427,16427
GCA_013620125_1.blastn.txt,end,PA2462,16096,16431,16431
GCA_963454075_1.blastn.txt,beg,PA2462,16432,16520,16432
GCA_963454075_1.blastn.txt,end,PA2462,16681,16433,16433
GCA_015736465_1.blastn.txt,beg,PA2462,16442,16520,16442
GCA_013115485_1.blastn.txt,beg,PA2462,16446,16201,16446
GCA_013115485_1.blastn.txt,end,PA2462,16197,16446,16446
GCA_003974685_1.blastn.txt,beg,PA2462,16450,16201,16450
GCA_004350385_1.blastn.txt,beg,PA2462,16457,16226,16457
GCA_021681715_1.blastn.txt,end,PA2462,16708,16459,16459
GCA_031824055_1.blastn.txt,beg,PA2462,16484,16191,16484
GCA_963433735_1.blastn.txt,end,PA2462,16734,16485,16485
GCA_963443145_1.blastn.txt,end,PA2462,16734,16485,16485
GCA_023933665_1.blastn.txt,beg,PA2462,16499,16250,16499
GCA_963429955_1.blastn.txt,beg,PA2462,16521,16770,16521
GCA_963444575_1.blastn.txt,beg,PA3186,80,1,80
GCA_963449685_1.blastn.txt,end,PA3186,1,80,80
GCA_023074245_1.blastn.txt,beg,PA3186,81,330,81
GCA_963454075_1.blastn.txt,end,PA3186,1,86,86
GCA_003935835_1.blastn.txt,beg,PA3186,87,336,87
GCA_023909265_1.blastn.txt,beg,PA3186,87,336,87
GCA_036664635_1.blastn.txt,beg,PA3186,106,355,106
GCA_021680435_1.blastn.txt,beg,PA3186,107,1,107
GCA_963432815_1.blastn.txt,beg,PA3186,108,1,108
GCA_963438465_1.blastn.txt,beg,PA3186,108,1,108
GCA_963454465_1.blastn.txt,beg,PA3186,108,1,108
GCA_031824655_1.blastn.txt,end,PA3186,1,108,108
GCA_036315885_1.blastn.txt,end,PA3186,1,108,108
GCA_963443145_1.blastn.txt,end,PA3186,1,108,108
GCA_963444105_1.blastn.txt,end,PA3186,1,108,108
GCA_963451295_1.blastn.txt,end,PA3186,1,108,108
GCA_963452735_1.blastn.txt,end,PA3186,1,108,108
GCA_013620125_1.blastn.txt,beg,PA3186,109,358,109
GCA_019167725_1.blastn.txt,beg,PA3186,109,358,109
GCA_023933665_1.blastn.txt,beg,PA3186,109,358,109
GCA_025104005_1.blastn.txt,beg,PA3186,109,358,109
GCA_025106445_1.blastn.txt,beg,PA3186,109,358,109
GCA_031824655_1.blastn.txt,beg,PA3186,109,358,109
GCA_035727575_1.blastn.txt,beg,PA3186,109,358,109
GCA_036236935_1.blastn.txt,beg,PA3186,109,358,109
GCA_000950725_1.blastn.txt,end,PA3186,358,109,109
GCA_001037195_1.blastn.txt,end,PA3186,358,109,109
GCA_002189115_1.blastn.txt,end,PA3186,358,109,109
GCA_015737885_1.blastn.txt,end,PA3186,358,109,109
GCA_015765385_1.blastn.txt,end,PA3186,358,109,109
GCA_019166725_1.blastn.txt,end,PA3186,358,109,109
GCA_025123615_1.blastn.txt,end,PA3186,358,109,109
GCA_025235705_1.blastn.txt,end,PA3186,358,109,109
GCA_036315885_1.blastn.txt,end,PA3186,358,109,109
GCA_036599025_1.blastn.txt,end,PA3186,358,109,109
GCA_039570865_1.blastn.txt,end,PA3186,358,109,109
GCA_028568275_1.blastn.txt,end,PA3186,412,116,116
GCA_001037195_1.blastn.txt,end,PA3186,1,128,128
GCA_021680435_1.blastn.txt,end,PA3186,379,130,130
GCA_021681715_1.blastn.txt,beg,PA3186,139,1,139
GCA_003974685_1.blastn.txt,beg,PA3186,152,401,152
GCA_003935835_1.blastn.txt,beg,PA3186,163,1,163
GCA_023933665_1.blastn.txt,beg,PA3186,163,1,163
GCA_028435405_1.blastn.txt,beg,PA3186,171,425,171
GCA_019166725_1.blastn.txt,beg,PA3186,185,1,185
GCA_025104815_1.blastn.txt,beg,PA3186,185,1,185
GCA_025123615_1.blastn.txt,beg,PA3186,185,1,185
GCA_025235705_1.blastn.txt,beg,PA3186,185,1,185
GCA_026913035_1.blastn.txt,beg,PA3186,185,1,185
GCA_036236935_1.blastn.txt,beg,PA3186,185,81,185
GCA_019167725_1.blastn.txt,end,PA3186,1,185,185
GCA_025106445_1.blastn.txt,end,PA3186,1,185,185
GCA_025235705_1.blastn.txt,end,PA3186,81,185,185
GCA_036236935_1.blastn.txt,end,PA3186,1,185,185
GCA_031849395_1.blastn.txt,end,PA3186,1,186,186
GCA_023074245_1.blastn.txt,beg,PA3186,191,1,191
GCA_023074245_1.blastn.txt,beg,PA3186,191,81,191
GCA_013620125_1.blastn.txt,end,PA3186,1,206,206
GCA_039568845_1.blastn.txt,end,PA3186,1,218,218
GCA_039570865_1.blastn.txt,beg,PA3186,219,1,219
GCA_036599025_1.blastn.txt,end,PA3186,1,219,219
GCA_016009715_1.blastn.txt,beg,PA3186,226,81,226
GCA_002189115_1.blastn.txt,end,PA3186,1,229,229
GCA_002189115_1.blastn.txt,end,PA3186,81,229,229
GCA_028568275_1.blastn.txt,beg,PA3186,235,1,235
GCA_015737885_1.blastn.txt,end,PA3186,1,235,235
GCA_015737885_1.blastn.txt,end,PA3186,81,235,235
GCA_015765385_1.blastn.txt,end,PA3186,1,235,235
GCA_015765385_1.blastn.txt,end,PA3186,81,235,235
GCA_025104005_1.blastn.txt,end,PA3186,1,235,235
GCA_025104005_1.blastn.txt,end,PA3186,81,235,235
GCA_035727575_1.blastn.txt,end,PA3186,1,235,235
GCA_035727575_1.blastn.txt,end,PA3186,81,235,235
GCA_028937265_3.blastn.txt,beg,PA3186,242,81,242
GCA_963437285_1.blastn.txt,beg,PA3186,242,1,242
GCA_028937265_3.blastn.txt,end,PA3186,1,242,242
GCA_963447035_1.blastn.txt,end,PA3186,1,242,242
GCA_031824055_1.blastn.txt,beg,PA3186,243,1,243
GCA_963442935_1.blastn.txt,beg,PA3186,243,1,243
GCA_963447035_1.blastn.txt,beg,PA3186,243,81,243
GCA_963449025_1.blastn.txt,beg,PA3186,243,1,243
GCA_963447035_1.blastn.txt,beg,PA3186,244,493,244
GCA_031824055_1.blastn.txt,end,PA3186,493,244,244
GCA_963437705_1.blastn.txt,beg,PA3186,246,1,246
GCA_004350385_1.blastn.txt,end,PA3186,496,247,247
GCA_902203585_1.blastn.txt,beg,PA3186,256,7,256
GCA_963452735_1.blastn.txt,beg,PA3186,259,508,259
GCA_028937265_3.blastn.txt,end,PA3186,641,268,268
GCA_031210765_1.blastn.txt,end,PA3186,81,272,272
GCA_029397895_1.blastn.txt,beg,PA3186,284,35,284
GCA_963440875_1.blastn.txt,end,PA3186,36,285,285
GCA_001990285_1.blastn.txt,beg,PA3186,286,535,286
GCA_002312095_1.blastn.txt,beg,PA3186,286,535,286
GCA_015736465_1.blastn.txt,beg,PA3186,286,535,286
GCA_028568195_1.blastn.txt,end,PA3186,535,286,286
GCA_028568275_1.blastn.txt,end,PA3186,747,286,286
GCA_900143895_1.blastn.txt,end,PA3186,535,286,286
GCA_963440875_1.blastn.txt,end,PA3186,535,286,286
GCA_963444575_1.blastn.txt,end,PA3186,535,286,286
GCA_963451295_1.blastn.txt,end,PA3186,535,286,286
GCA_004370515_1.blastn.txt,end,PA3186,544,295,295
GCA_028435405_1.blastn.txt,end,PA3186,779,299,299
GCA_029397895_1.blastn.txt,end,PA3186,726,307,307
GCA_016338985_1.blastn.txt,beg,PA3186,312,63,312
GCA_040064175_1.blastn.txt,beg,PA3186,312,63,312
GCA_029605155_1.blastn.txt,end,PA3186,63,312,312
GCA_016338985_1.blastn.txt,beg,PA3186,313,562,313
GCA_025123755_1.blastn.txt,beg,PA3186,313,562,313
GCA_029605155_1.blastn.txt,end,PA3186,562,313,313
GCA_040064175_1.blastn.txt,end,PA3186,562,313,313
GCA_023806295_1.blastn.txt,end,PA3186,563,314,314
GCA_004372205_1.blastn.txt,end,PA3186,573,324,324
GCA_900143895_1.blastn.txt,end,PA3186,86,335,335
GCA_001449725_1.blastn.txt,end,PA3186,595,346,346
GCA_031488955_2.blastn.txt,beg,PA3186,359,110,359
GCA_037001005_1.blastn.txt,end,PA3186,747,364,364
GCA_004372495_1.blastn.txt,beg,PA3186,366,117,366
GCA_031488955_2.blastn.txt,beg,PA3186,372,123,372
GCA_025123755_1.blastn.txt,beg,PA3186,389,140,389
GCA_023806295_1.blastn.txt,end,PA3186,141,390,390
GCA_003974685_1.blastn.txt,end,PA3186,157,406,406
GCA_003974685_1.blastn.txt,end,PA3186,157,406,406
GCA_028568275_1.blastn.txt,beg,PA3186,412,116,412
GCA_028568275_1.blastn.txt,beg,PA3186,412,163,412
GCA_001990285_1.blastn.txt,end,PA3186,163,412,412
GCA_015736465_1.blastn.txt,end,PA3186,163,412,412
GCA_028568195_1.blastn.txt,end,PA3186,163,412,412
GCA_029423715_3.blastn.txt,beg,PA3186,413,164,413
GCA_029423715_3.blastn.txt,end,PA3186,164,413,413
GCA_037001005_1.blastn.txt,beg,PA3186,418,169,418
GCA_028435405_1.blastn.txt,end,PA3186,171,425,425
GCA_028435405_1.blastn.txt,end,PA3186,176,425,425
GCA_034810865_1.blastn.txt,beg,PA3186,449,200,449
GCA_038594085_1.blastn.txt,beg,PA3186,451,747,451
GCA_963437285_1.blastn.txt,end,PA3186,700,451,451
GCA_034810865_1.blastn.txt,end,PA3186,726,472,472
GCA_963449685_1.blastn.txt,beg,PA3186,475,724,475
GCA_036664635_1.blastn.txt,beg,PA3186,512,263,512
GCA_036664635_1.blastn.txt,end,PA3186,263,512,512
GCA_001453615_1.blastn.txt,end,PA3186,281,530,530
GCA_004350385_1.blastn.txt,end,PA3186,282,531,531
GCA_004370515_1.blastn.txt,beg,PA3186,544,771,544
GCA_004350385_1.blastn.txt,beg,PA3186,545,296,545
GCA_031210765_1.blastn.txt,end,PA3186,302,551,551
GCA_004371945_1.blastn.txt,end,PA3186,306,555,555
GCA_963444105_1.blastn.txt,beg,PA3186,559,808,559
GCA_002312095_1.blastn.txt,beg,PA3186,583,334,583
GCA_004370515_1.blastn.txt,beg,PA3186,583,334,583
GCA_002312095_1.blastn.txt,end,PA3186,334,583,583
GCA_001449725_1.blastn.txt,beg,PA3186,584,335,584
GCA_001449725_1.blastn.txt,end,PA3186,335,584,584
GCA_004372205_1.blastn.txt,beg,PA3186,610,362,610
GCA_028568275_1.blastn.txt,beg,PA3186,621,875,621
GCA_028568275_1.blastn.txt,end,PA3186,870,621,621
GCA_028937265_3.blastn.txt,beg,PA3186,641,268,641
GCA_003974905_1.blastn.txt,end,PA3186,395,644,644
GCA_028435405_1.blastn.txt,beg,PA3186,653,902,653
GCA_028435405_1.blastn.txt,end,PA3186,907,653,653
GCA_028937265_3.blastn.txt,end,PA3186,913,664,664
GCA_028568195_1.blastn.txt,end,PA3186,1066,692,692
GCA_029397895_1.blastn.txt,beg,PA3186,726,307,726
GCA_034810865_1.blastn.txt,beg,PA3186,726,472,726
GCA_028568275_1.blastn.txt,beg,PA3186,747,286,747
GCA_037001005_1.blastn.txt,beg,PA3186,747,364,747
GCA_038594085_1.blastn.txt,end,PA3186,451,747,747
GCA_963447035_1.blastn.txt,end,PA3186,498,747,747
GCA_029397895_1.blastn.txt,beg,PA3186,749,998,749
GCA_002312095_1.blastn.txt,end,PA3186,998,749,749
GCA_029397895_1.blastn.txt,end,PA3186,998,749,749
GCA_031488955_2.blastn.txt,end,PA3186,998,749,749
GCA_003974905_1.blastn.txt,beg,PA3186,758,1007,758
GCA_004372495_1.blastn.txt,end,PA3186,1018,769,769
GCA_028435405_1.blastn.txt,beg,PA3186,779,299,779
GCA_004350385_1.blastn.txt,end,PA3186,1065,816,816
GCA_028568195_1.blastn.txt,beg,PA3186,818,569,818
GCA_963444575_1.blastn.txt,beg,PA3186,818,569,818
GCA_029423715_3.blastn.txt,beg,PA3186,820,1067,820
GCA_029423715_3.blastn.txt,end,PA3186,1067,820,820
GCA_031210765_1.blastn.txt,end,PA3186,1090,841,841
GCA_028568275_1.blastn.txt,beg,PA3186,845,1094,845
GCA_001990285_1.blastn.txt,end,PA3186,1094,845,845
GCA_001990285_1.blastn.txt,end,PA3186,1094,845,845
GCA_019781145_1.blastn.txt,end,PA3186,1094,845,845
GCA_034810865_1.blastn.txt,end,PA3186,1100,851,851
GCA_036664635_1.blastn.txt,beg,PA3186,853,1102,853
GCA_001449725_1.blastn.txt,end,PA3186,1102,853,853
GCA_036664635_1.blastn.txt,end,PA3186,1102,853,853
GCA_039570865_1.blastn.txt,beg,PA3186,861,1110,861
GCA_039570865_1.blastn.txt,end,PA3186,1110,861,861
GCA_028568275_1.blastn.txt,end,PA3186,621,875,875
GCA_028435405_1.blastn.txt,beg,PA3186,907,653,907
GCA_021681715_1.blastn.txt,end,PA3186,1181,932,932
GCA_028568195_1.blastn.txt,end,PA3186,1286,940,940
GCA_035727575_1.blastn.txt,beg,PA3186,941,1190,941
GCA_035727575_1.blastn.txt,beg,PA3186,941,1309,941
GCA_038594085_1.blastn.txt,beg,PA3186,951,1200,951
GCA_038594085_1.blastn.txt,end,PA3186,1200,951,951
GCA_039570865_1.blastn.txt,beg,PA3186,971,722,971
GCA_001990285_1.blastn.txt,end,PA3186,722,971,971
GCA_963447035_1.blastn.txt,beg,PA3186,972,1221,972
GCA_963447035_1.blastn.txt,beg,PA3186,973,1221,973
GCA_004370515_1.blastn.txt,beg,PA3186,983,734,983
GCA_028435405_1.blastn.txt,end,PA3186,1269,1015,1015
GCA_001037195_1.blastn.txt,beg,PA3186,1034,1283,1034
GCA_028937265_3.blastn.txt,end,PA3186,1300,1051,1051
GCA_028568195_1.blastn.txt,beg,PA3186,1066,692,1066
GCA_003974685_1.blastn.txt,end,PA3186,1315,1066,1066
GCA_035727575_1.blastn.txt,end,PA3186,818,1067,1067
GCA_963449685_1.blastn.txt,end,PA3186,818,1067,1067
GCA_963454465_1.blastn.txt,end,PA3186,1317,1068,1068
GCA_963454465_1.blastn.txt,beg,PA3186,1069,1317,1069
GCA_963437285_1.blastn.txt,beg,PA3186,1122,873,1122
GCA_001449725_1.blastn.txt,end,PA3186,1363,1123,1123
GCA_001449725_1.blastn.txt,end,PA3186,1365,1125,1125
GCA_902203585_1.blastn.txt,beg,PA3186,1139,1365,1139
GCA_015736465_1.blastn.txt,end,PA3186,1365,1160,1160
GCA_015765385_1.blastn.txt,end,PA3186,1365,1160,1160
GCA_028568195_1.blastn.txt,end,PA3186,1365,1160,1160
GCA_036599025_1.blastn.txt,end,PA3186,1365,1176,1176
GCA_028435405_1.blastn.txt,beg,PA3186,1181,1365,1181
GCA_029605155_1.blastn.txt,beg,PA3186,1181,932,1181
GCA_040064175_1.blastn.txt,beg,PA3186,1181,932,1181
GCA_029605155_1.blastn.txt,beg,PA3186,1183,1365,1183
GCA_040064175_1.blastn.txt,beg,PA3186,1183,1365,1183
GCA_013620125_1.blastn.txt,beg,PA3186,1189,1365,1189
GCA_003935835_1.blastn.txt,beg,PA3186,1210,1365,1210
GCA_023806295_1.blastn.txt,beg,PA3186,1210,1365,1210
GCA_025106445_1.blastn.txt,beg,PA3186,1210,1365,1210
GCA_019166725_1.blastn.txt,end,PA3186,1365,1210,1210
GCA_019167725_1.blastn.txt,end,PA3186,1365,1210,1210
GCA_025123615_1.blastn.txt,end,PA3186,1365,1210,1210
GCA_015737885_1.blastn.txt,beg,PA3186,1237,1365,1237
GCA_025104005_1.blastn.txt,end,PA3186,1365,1237,1237
GCA_002189115_1.blastn.txt,beg,PA3186,1243,1365,1243
GCA_023074245_1.blastn.txt,beg,PA3186,1253,1365,1253
GCA_039568845_1.blastn.txt,end,PA3186,1365,1253,1253
GCA_036315885_1.blastn.txt,beg,PA3186,1267,1018,1267
GCA_963452735_1.blastn.txt,end,PA3186,1018,1267,1267
GCA_028435405_1.blastn.txt,beg,PA3186,1269,1015,1269
GCA_963452735_1.blastn.txt,beg,PA3186,1269,1365,1269
GCA_036315885_1.blastn.txt,end,PA3186,1365,1269,1269
GCA_015765385_1.blastn.txt,beg,PA3186,1286,1037,1286
GCA_019166725_1.blastn.txt,beg,PA3186,1286,1037,1286
GCA_023806295_1.blastn.txt,beg,PA3186,1286,1037,1286
GCA_025123615_1.blastn.txt,beg,PA3186,1286,1037,1286
GCA_028568195_1.blastn.txt,beg,PA3186,1286,940,1286
GCA_036599025_1.blastn.txt,beg,PA3186,1286,1037,1286
GCA_963443145_1.blastn.txt,beg,PA3186,1286,1037,1286
GCA_003935835_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_013620125_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_015736465_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_016337725_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_016338985_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_019167725_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_025106445_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_902203585_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_963454075_1.blastn.txt,end,PA3186,1037,1286,1286
GCA_016337725_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_025104815_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_036236935_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_963438465_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_963444575_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_963449685_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_963454075_1.blastn.txt,beg,PA3186,1287,1365,1287
GCA_016338985_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_025123755_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_025235705_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_031849395_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_963432815_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_963443145_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_963451295_1.blastn.txt,end,PA3186,1365,1287,1287
GCA_023909265_1.blastn.txt,end,PA3186,1365,1293,1293
GCA_023933665_1.blastn.txt,end,PA3186,1365,1309,1309
GCA_035727575_1.blastn.txt,end,PA3186,941,1309,1309
GCA_037001005_1.blastn.txt,end,PA3186,1365,1309,1309
GCA_000950725_1.blastn.txt,beg,PA3186,1312,1063,1312
GCA_031824055_1.blastn.txt,beg,PA3186,1312,1063,1312
GCA_963442935_1.blastn.txt,beg,PA3186,1313,1365,1313
GCA_031824055_1.blastn.txt,end,PA3186,1365,1313,1313
GCA_963449025_1.blastn.txt,end,PA3186,1365,1313,1313
GCA_900143895_1.blastn.txt,beg,PA3186,1314,1365,1314
GCA_001449725_1.blastn.txt,beg,PA3186,1361,1112,1361
GCA_001449725_1.blastn.txt,beg,PA3186,1361,1112,1361
GCA_001449725_1.blastn.txt,beg,PA3186,1363,1123,1363
GCA_002189115_1.blastn.txt,beg,PA3186,1363,1114,1363
GCA_015737885_1.blastn.txt,beg,PA3186,1363,1114,1363
GCA_025235705_1.blastn.txt,beg,PA3186,1363,1114,1363
GCA_900143895_1.blastn.txt,beg,PA3186,1363,1114,1363
GCA_963440875_1.blastn.txt,beg,PA3186,1363,1114,1363
GCA_023074245_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_023909265_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_023933665_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_025104005_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_025104815_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_025123755_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_031824655_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_031849395_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_036236935_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_036664635_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_039568845_1.blastn.txt,end,PA3186,1114,1363,1363
GCA_036315885_1.blastn.txt,end,PA4689,147,1,1
GCA_037001005_1.blastn.txt,beg,PA4689,26,355,26
GCA_023933665_1.blastn.txt,end,PA4689,355,28,28
GCA_023909265_1.blastn.txt,beg,PA4689,301,550,301
GCA_023933665_1.blastn.txt,beg,PA4689,301,550,301
GCA_025106445_1.blastn.txt,beg,PA4689,301,550,301
GCA_025104815_1.blastn.txt,beg,PA4689,304,553,304
GCA_037001005_1.blastn.txt,beg,PA4689,311,513,311
GCA_025123755_1.blastn.txt,beg,PA4689,328,577,328
GCA_019166725_1.blastn.txt,beg,PA4689,340,589,340
GCA_019167725_1.blastn.txt,beg,PA4689,340,589,340
GCA_023933665_1.blastn.txt,beg,PA4689,355,28,355
GCA_023933665_1.blastn.txt,beg,PA4689,355,106,355
GCA_037001005_1.blastn.txt,end,PA4689,26,355,355
GCA_963452735_1.blastn.txt,beg,PA4689,367,616,367
GCA_023909265_1.blastn.txt,end,PA4689,122,371,371
GCA_023909265_1.blastn.txt,end,PA4689,130,371,371
GCA_025106445_1.blastn.txt,end,PA4689,128,377,377
GCA_025106445_1.blastn.txt,end,PA4689,130,377,377
GCA_025104815_1.blastn.txt,beg,PA4689,380,131,380
GCA_020406475_1.blastn.txt,end,PA4689,131,380,380
GCA_025104815_1.blastn.txt,end,PA4689,131,380,380
GCA_013620125_1.blastn.txt,beg,PA4689,401,152,401
GCA_013620125_1.blastn.txt,beg,PA4689,401,152,401
GCA_023806295_1.blastn.txt,beg,PA4689,404,155,404
GCA_025123755_1.blastn.txt,beg,PA4689,404,155,404
GCA_025123755_1.blastn.txt,beg,PA4689,404,157,404
GCA_019166725_1.blastn.txt,beg,PA4689,416,167,416
GCA_019166725_1.blastn.txt,beg,PA4689,416,169,416
GCA_019167725_1.blastn.txt,beg,PA4689,416,167,416
GCA_019167725_1.blastn.txt,end,PA4689,169,416,416
GCA_030540985_1.blastn.txt,end,PA4689,194,443,443
GCA_029397895_1.blastn.txt,beg,PA4689,457,220,457
GCA_040064175_1.blastn.txt,beg,PA4689,457,220,457
GCA_963443145_1.blastn.txt,beg,PA4689,457,220,457
GCA_029605155_1.blastn.txt,end,PA4689,220,457,457
GCA_963451295_1.blastn.txt,end,PA4689,220,457,457
GCA_040064175_1.blastn.txt,beg,PA4689,458,209,458
GCA_963443145_1.blastn.txt,beg,PA4689,458,209,458
GCA_963451295_1.blastn.txt,beg,PA4689,458,209,458
GCA_029605155_1.blastn.txt,end,PA4689,209,458,458
GCA_040064175_1.blastn.txt,beg,PA4689,459,708,459
GCA_029605155_1.blastn.txt,end,PA4689,703,459,459
GCA_013620125_1.blastn.txt,end,PA4689,971,472,472
GCA_013620125_1.blastn.txt,end,PA4689,971,472,472
GCA_036236935_1.blastn.txt,beg,PA4689,491,844,491
GCA_037001005_1.blastn.txt,end,PA4689,311,513,513
GCA_003935835_1.blastn.txt,beg,PA4689,535,286,535
GCA_003935835_1.blastn.txt,end,PA4689,286,535,535
GCA_036236935_1.blastn.txt,end,PA4689,286,535,535
GCA_963437285_1.blastn.txt,beg,PA4689,567,319,567
GCA_963444105_1.blastn.txt,beg,PA4689,567,319,567
GCA_963433735_1.blastn.txt,end,PA4689,319,567,567
GCA_963454075_1.blastn.txt,end,PA4689,319,567,567
GCA_963444105_1.blastn.txt,beg,PA4689,568,319,568
GCA_963454075_1.blastn.txt,beg,PA4689,568,319,568
GCA_016009715_1.blastn.txt,end,PA4689,319,568,568
GCA_963433735_1.blastn.txt,end,PA4689,319,568,568
GCA_963437285_1.blastn.txt,end,PA4689,319,568,568
GCA_963429955_1.blastn.txt,end,PA4689,321,569,569
GCA_963429955_1.blastn.txt,end,PA4689,321,570,570
GCA_001990285_1.blastn.txt,beg,PA4689,571,820,571
GCA_015765385_1.blastn.txt,beg,PA4689,571,820,571
GCA_029397895_1.blastn.txt,end,PA4689,991,571,571
GCA_030540985_1.blastn.txt,end,PA4689,820,571,571
GCA_036599025_1.blastn.txt,end,PA4689,820,571,571
GCA_039570865_1.blastn.txt,beg,PA4689,593,1055,593
GCA_020406475_1.blastn.txt,end,PA4689,962,627,627
GCA_030540985_1.blastn.txt,beg,PA4689,647,398,647
GCA_037001005_1.blastn.txt,beg,PA4689,649,859,649
GCA_036599025_1.blastn.txt,beg,PA4689,681,432,681
GCA_039570865_1.blastn.txt,beg,PA4689,681,432,681
GCA_036599025_1.blastn.txt,end,PA4689,432,681,681
GCA_001990285_1.blastn.txt,beg,PA4689,697,448,697
GCA_015765385_1.blastn.txt,beg,PA4689,697,448,697
